171	0-4 1-3 10-22 11-24 12-27 14-28 16-0 18-30 19-31 2-2 2-5 2-7 20-32 21-34 22-35 23-34 24-33 25-36 3-8 3-9 4-12 5-11 6-7 7-15 7-16 7-17 7-18 8-19 9-21
172	0-10 0-9 10-10 10-11 19-4 2-17 20-5 21-5 22-5 25-2 26-3 28-6 28-7 29-7 32-18 5-15 6-12 6-13 8-11 9-10 9-8
173	0-3 1-1 10-11 11-12 12-10 13-13 2-1 3-2 4-5 5-7 8-6 9-9
174	0-0 1-0 11-7 12-6 13-8 14-13 16-14 17-10 17-11 18-9 19-16 20-17 21-17 22-21 23-18 23-19 24-18 25-22 26-24 27-23 28-26 29-27 3-0 35-29 36-28 37-30 4-1 5-2 5-3 6-2 6-5 8-4 9-2 9-3 9-5
175	1-0 1-1 10-8 11-8 12-8 13-6 15-11 17-12 19-13 19-14 20-13 22-17 23-15 24-16 26-18 27-18 28-18 3-2 30-19 32-20 33-21 36-22 4-3 5-4 6-5 7-9 9-10
176	0-1 1-0 10-9 2-2 4-4 6-6 8-7 9-8
177	1-0 2-1 3-5 4-3 4-4 5-2 6-6
178	0-0 1-1 11-12 11-14 12-13 13-13 14-13 17-15 19-16 2-2 20-17 20-18 21-19 22-19 23-20 23-21 24-22 25-21 26-23 3-3 4-5 5-7 6-8 7-6 8-9 9-10
179	0-0 0-1 1-2 10-15 11-16 12-12 13-10 14-17 16-18 17-22 18-21 19-23 2-3 21-21 22-25 3-4 4-5 5-6 6-7 7-8 8-9
180	1-2 10-8 11-11 12-12 13-13 14-14 14-15 15-1 17-20 19-19 2-5 20-21 21-22 22-17 22-18 22-23 23-24 24-25 25-26 26-16 27-27 28-28 3-3 30-10 32-29 5-7 6-4 6-6 7-4 7-6 7-7 8-4
181	0-3 1-0 1-1 1-2 10-11 11-11 11-12 12-16 13-14 14-13 15-17 3-4 4-5 5-6 6-7 8-8 9-10
182	0-3 1-2 10-10 11-12 2-0 2-1 3-4 4-5 5-6 6-9 7-7 7-8 8-6 9-11
183	0-4 1-5 10-11 10-12 10-13 10-15 10-6 12-10 12-11 13-16 2-6 3-2 3-3 4-1 5-7 8-8 9-14
184	10-9 11-8 12-11 2-2 3-3 4-4 5-5 6-7 7-10 9-9
185	0-0 1-1 2-2 3-3 5-4 6-3 7-5
186	0-25 0-26 0-28 11-15 12-5 13-6 14-7 15-10 16-10 16-9 17-13 18-13 19-13 2-24 2-26 20-12 20-14 21-11 23-2 24-3 25-3 26-0 27-0 27-1 28-30 3-22 3-23 4-20 6-17 7-18 9-0
187	0-1 0-3 0-6 1-2 10-7 2-2 3-2 4-4 6-5 8-5
188	0-2 1-3 10-7 11-9 12-10 13-12 13-13 14-15 15-14 16-13 17-14 19-16 2-4 20-20 21-18 23-21 24-22 25-22 26-22 26-23 27-23 27-24 3-5 30-25 5-6 7-5 8-1 8-6 9-0
189	1-2 2-3 3-4 4-5 5-6 6-8 7-8 8-7 9-9
190	0-0 1-0 11-9 2-2 3-1 4-3 4-7 5-8 7-2 8-4 8-6 9-4 9-6
191	0-0 1-2 3-3 5-4
192	10-11 11-11 13-17 13-18 14-15 16-13 17-13 18-12 19-12 2-3 20-19 21-25 22-23 23-26 24-21 25-20 26-28 27-29 28-29 29-31 3-5 30-32 30-33 31-32 34-34 4-7 6-8 8-9 9-10
193	0-0 1-6 10-11 12-9 17-9 18-12 19-13 20-14 21-15 22-16 24-18 24-19 25-17 27-22 28-23 29-20 3-4 30-24 4-2 5-1 6-7 7-8 8-9 9-10
194	0-0 1-1 2-2 2-3 5-4
195	1-2 10-8 10-9 11-10 13-11 13-12 13-13 15-14 17-16 19-16 2-0 21-15 23-18 25-19 25-20 26-17 27-21 28-22 29-23 3-1 4-3 8-9 9-6 9-7
196	0-0 1-1 10-7 10-9 12-3 14-21 15-4 16-10 17-11 17-12 18-14 19-15 20-16 21-17 21-18 21-19 22-20 23-20 24-22 25-23 4-1 7-10 8-6 9-8
197	0-0 1-1 10-10 11-11 13-13 15-13 16-13 19-14 2-4 20-5 20-6 20-7 21-16 23-17 24-18 25-19 27-20 28-22 30-25 31-23 32-24 33-25 34-24 35-27 35-28 35-29 36-26 37-30 38-32 4-2 41-35 41-36 42-37 43-34 44-38 45-20 45-40 45-41 46-41 47-20 48-45 49-46 5-2 51-42 51-43 51-44 53-48 56-49 57-50 58-51 59-52 6-2 60-54 61-53 62-55 64-56 64-57 64-59 7-3 8-2
198	0-2 10-10 10-11 10-8 11-11 12-7 13-12 2-2 6-3 7-4 8-5 8-6 9-9
199	1-4 10-10 11-11 12-12 12-19 12-9 13-13 14-14 15-15 16-8 18-16 19-18 20-16 20-17 21-20 23-21 24-23 25-22 26-24 27-28 28-46 29-37 31-30 32-28 32-31 33-34 34-35 36-39 36-40 37-38 38-36 39-41 4-3 40-42 41-43 42-44 43-45 44-46 45-25 45-46 46-46 6-7 8-5 9-5
200	0-0 10-9 11-0 12-10 14-16 16-12 16-13 17-11 18-17 2-4 3-1 7-6 9-9
201	0-3 1-1 10-9 11-10 13-10 14-11 15-14 17-15 18-17 19-18 2-4 21-15 22-22 22-23 23-20 25-24 3-5 4-6 6-7 7-7
202	0-1 1-4 10-10 11-11 12-13 13-20 15-15 15-16 16-16 19-17 2-3 2-5 20-17 20-18 21-21 21-23 22-18 23-26 24-27 26-29 27-32 28-31 30-30 31-33 4-6 5-6 6-8 7-8 8-7 9-9
203	1-0 1-1 10-12 11-10 12-13 13-13 13-14 14-16 15-16 16-15 17-17 18-19 19-20 2-4 2-5 20-20 20-21 21-18 22-22 23-27 25-25 25-26 26-27 28-28 29-29 29-30 31-32 33-33 34-35 34-38 35-34 36-36 37-37 39-38 4-7 41-40 42-43 45-45 46-45 47-46 5-6 7-9 9-11
204	1-3 11-8 12-5 13-10 13-9 14-15 16-14 18-14 21-13 22-18 22-23 26-12 3-1 30-19 32-21 34-21 37-22 39-26 4-4 5-0 6-5 7-7
205	0-4 11-1 12-7 16-8 17-10 17-9 18-11 18-12 20-13 21-13 22-14 24-15 25-13 26-16 27-16 3-3 30-17 32-18 33-19 34-25 35-23 36-22 38-24 42-20 43-22 44-21 46-26 5-3 6-3 9-2
206	0-1 1-0 10-6 12-6 13-8 13-9 17-11 18-13 18-14 19-13 19-14 2-2 20-12 21-16 23-15 27-20 28-19 29-22 29-23 3-3 30-21 31-24 5-4 6-5 8-10 8-7 9-6
207	0-0 1-1 11-6 11-7 12-3 13-2 14-14 15-15 16-16 17-17 17-18 19-20 2-4 20-20 20-22 22-23 23-21 26-24 28-25 29-27 3-5 31-28 32-26 33-29 34-31 36-33 37-34 38-30 41-36 42-35 43-37 44-40 45-41 48-38 5-9 50-44 52-45 54-43 56-49 6-11 6-12 7-13 8-10
208	0-0 1-1 1-7 10-9 12-11 14-10 15-16 16-14 17-12 18-17 19-19 2-1 23-22 24-23 27-27 28-28 29-29 3-2 30-29 32-31 32-32 33-32 34-33 35-32 36-34 36-35 38-36 39-37 39-38 4-7 40-38 41-39 42-38 43-40 44-42 45-43 46-44 46-45 47-45 48-46 49-45 5-5 50-47 50-48 52-51 53-52 54-50 55-55 56-53 60-56 7-8 8-3 9-3
209	0-4 1-3 10-11 11-11 12-13 13-12 14-14 15-15 16-16 17-17 18-18 19-19 2-5 20-21 21-22 22-23 24-25 25-26 26-27 27-20 28-29 3-3 3-6 30-31 31-33 4-1 5-0 6-7 7-8 8-9 9-10
210	0-0 1-1 1-2 1-7 10-11 11-10 11-9 14-9 2-4 3-1 4-5 5-7 6-6 9-9
211	0-1 1-2 12-14 15-15 2-4 3-2 4-6 7-5 8-8 9-10
212	0-1 1-2 10-11 10-8 11-14 12-10 13-15 2-0 3-3 4-4 6-6 7-7 8-13 9-9
213	1-3 2-2 3-0 4-1 7-5 8-4 9-7
214	0-0 1-1 10-7 11-12 13-16 14-15 14-16 15-14 18-11 19-11 2-2 2-5 20-17 21-18 22-19 24-20 25-21 26-22 28-24 3-5 30-25 31-26 33-29 34-30 35-31 36-30 37-27 39-34 4-3 41-35 45-36 46-33 47-32 48-37 49-38 49-39 5-4 50-41 51-41 52-41 53-42 54-44 60-45 61-46 7-6 8-8 8-9 9-10
215	0-0 1-2 11-9 12-5 13-10 13-11 14-12 14-13 15-14 16-14 18-12 19-15 2-2 3-1 4-3 5-4 6-5 7-5 8-6 8-7 9-5
216	0-0 1-1 10-10 11-11 12-12 13-12 14-13 16-14 16-17 17-15 17-16 18-16 18-17 19-18 2-3 20-19 21-20 24-22 25-23 26-24 28-25 3-4 31-26 32-27 32-28 32-29 34-30 4-5 5-7 6-6 6-7 7-8 8-9 9-10
217	0-0 11-6 11-9 13-10 3-1 4-2 5-3 6-4 7-6 8-7 9-8
218	0-0 10-10 11-13 12-14 13-15 14-11 15-16 16-17 17-18 18-19 19-20 2-2 20-21 21-22 22-23 24-24 25-27 26-28 27-25 3-1 31-33 32-30 34-34 36-36 38-35 39-38 39-39 4-5 40-40 41-41 42-42 43-43 43-44 45-45 5-6 5-7 5-8 6-6 7-8 8-31 8-8 9-10
219	0-1 1-0 10-9 11-8 12-10 13-11 15-12 16-12 17-13 2-2 20-14 20-15 21-14 23-16 24-18 24-36 26-21 28-22 29-24 3-4 30-24 31-23 33-26 34-26 34-27 35-25 36-28 36-33 37-31 37-34 38-32 4-4 40-23 40-32 41-23 42-33 43-39 46-40 47-34 48-37 5-5 50-41 52-42 6-6
220	0-4 1-3 10-13 11-14 12-12 13-15 14-16 15-17 15-18 16-22 17-23 18-21 18-24 19-18 19-19 2-5 2-6 20-25 21-31 22-27 23-28 24-31 25-29 26-26 28-32 29-34 3-2 31-35 32-36 33-38 34-40 35-41 37-42 38-37 38-43 4-0 4-1 40-44 41-45 42-46 5-7 7-9 8-10 9-11
221	0-3 14-9 17-0 19-11 2-4 20-15 22-14 25-17 26-19 27-20 29-16 3-5 32-25 32-26 33-22 34-23 36-24 37-21 38-27 4-5 43-18 43-29 45-31 46-30 47-33 49-34 5-18 50-32 52-28 52-35 6-6 8-8 9-7
222	0-0 1-1
223	0-0 1-0 1-1 11-6 12-6 15-9 16-8 18-10 18-11 2-2 20-13 20-14 22-15 23-17 24-18 25-19 29-21 3-1 3-24 3-3 30-21 31-23 31-24 32-25 33-26 34-27 34-28 35-29 35-31 37-11 37-29 38-26 38-30 39-29 41-12 42-29 43-29 44-32 5-4 6-5 7-7
224	0-1 1-2 10-8 11-12 12-13 13-13 14-14 14-15 15-15 17-17 2-3 20-16 26-19 26-20 27-21 28-20 29-26 31-23 31-24 32-22 33-27 5-6 6-7 7-8 7-9 8-10 9-11
225	0-0 1-1 10-6 13-6 13-7 14-13 15-9 16-10 18-8 19-16 2-3 3-3 6-2 8-4 8-5 9-11
226	0-0 0-1 10-11 11-8 14-9 15-13 15-14 16-12 17-15 18-18 19-17 2-0 2-1 20-16 20-8 21-16 23-20 24-20 27-0 28-22 29-23 3-2 3-3 30-25 31-24 32-26 4-3 5-4 6-5 8-7 9-10
227	0-0 1-1 10-8 11-8 12-17 14-14 15-13 15-24 2-2 20-17 21-4 22-18 23-20 24-21 25-21 25-22 26-24 26-27 27-13 27-23 28-25 29-26 3-7 31-28 32-29 33-30 34-29 35-31 4-12 4-6 5-10 6-16 7-15 9-8
228	1-3 10-13 11-12 13-14 14-15 15-17 16-16 17-20 18-21 19-23 2-2 20-23 22-25 23-26 24-31 25-32 26-27 26-29 27-29 28-27 3-0 31-28 32-28 33-32 34-32 34-33 35-34 36-34 37-36 39-37 4-4 40-35 41-38 42-39 43-38 44-40 46-41 47-41 5-6 6-7 7-5 7-8 8-10
229	0-0 0-1 0-6 1-4 11-12 2-2 3-5 4-5 4-6 5-6 6-7 7-7 8-10 8-11 8-8 9-9
230	0-0 1-1 10-7 11-6 13-11 14-13 15-12 19-18 19-19 2-1 2-2 20-15 20-16 20-17 21-20 3-3 4-4 5-5 6-8 8-9 9-10
231	0-0 0-1 10-7 11-9 12-10 14-12 15-11 18-13 2-2 3-6 4-3 6-5 7-5 8-4 9-8
232	0-5 16-10 17-15 18-16 19-17 2-8 20-18 21-13 22-19 23-19 26-20 28-21 29-21 3-4 30-22 33-12 34-14 35-23 37-27 37-28 38-26 38-28 39-24 39-25 41-25 42-29 6-1 7-0 7-2 8-0 9-9
233	0-0 1-2 1-3 10-11 12-14 16-15 18-15 21-17 27-18 28-18 3-5 31-19 33-20 34-21 35-22 36-23 38-24 4-6 4-7 4-9 40-27 40-29 41-25 42-26 44-28 45-30 5-1 50-31 51-32 52-33 53-34 53-35 54-36 55-39 56-40
234	0-4 1-2 2-1 2-3 3-4 4-4 5-0 6-5 7-6
235	0-0 1-2 10-10 11-11 13-12 14-15 15-13 2-3 20-18 21-19 22-17 23-20 3-4 4-5 6-7 7-6
236	0-0 0-1 10-9 11-10 12-10 13-12 14-13 16-11 17-14 2-2 3-3 4-4 6-5 7-6 8-7 9-8
237	1-1 2-2 3-3 4-4 5-4 6-5
238	0-4 10-10 11-0 12-1 13-11 14-12 16-14 17-13 18-15 19-16 2-5 21-17 22-18 23-19 24-21 25-22 25-23 26-22 27-20 28-20 29-20 3-8 30-24 30-25 30-26 31-34 32-28 33-29 34-32 35-27 36-33 39-36 40-40 41-38 41-39 42-38 43-41 8-9 9-10
239	0-4 1-3 15-8 16-9 17-10 19-14 2-2 20-13 21-10 21-11 23-16 24-20 25-19 26-20 27-21 27-22 28-23 29-17 3-1 30-24 4-0 5-2 6-5 7-7
240	0-2 1-3 1-5 2-4 3-7 4-8 5-9
241	0-0 1-2 1-3 12-11 13-10 14-8 14-9 15-7 18-16 19-14 2-4 23-12 24-17 26-17 27-18 27-19 27-20 29-21 3-5 7-6
242	0-0 1-1 1-3 10-7 10-8 11-9 13-10 15-11 16-11 17-13 19-14 2-1 20-12 21-15 23-18 24-16 24-25 25-18 27-19 28-25 29-24 3-2 31-20 31-21 32-26 4-3 4-4 6-5 7-6
243	0-0 1-1 10-10 10-11 11-10 12-12 12-9 13-14 14-14 15-15 16-15 17-15 18-16 21-17 23-20 24-19 25-21 26-26 27-23 30-27 31-28 32-29 32-4 34-30 34-32 35-13 36-30 39-33 4-3 40-35 41-36 42-36 44-34 46-37 5-3 5-4 6-5 7-6 9-7
244	0-0 12-8 13-9 14-10 15-11 16-12 17-13 17-14 18-14 19-15 22-17 23-18 24-20 25-19 26-21 27-23 28-22 29-24 30-24 31-24 31-25 32-26 33-27 34-28 35-29 36-30 37-7 38-30 38-31 39-31 4-1 40-33 41-32 42-36 43-35 44-34 47-37 49-40 5-2 50-39 51-38 52-41 53-42 53-43 54-44 55-46 58-47 60-49 7-4 8-5 8-6
245	0-2 0-3 0-4 1-0 2-5
246	0-1 1-2 1-4 10-13 11-14 11-15 11-4 12-16 15-19 16-20 18-22 19-23 2-5 21-23 22-24 24-25 25-26 27-28 28-27 3-9 30-29 32-30 34-31 35-32 37-33 39-35 4-6 40-36 41-37 42-37 43-38 45-40 46-39 47-41 5-11 5-7 6-8 7-11 8-10 9-12
247	0-0 1-1 10-9 11-12 12-11 13-14 15-15 17-13 19-16 2-2 3-4 4-3 5-5 6-6 7-7 8-8 9-10
248	0-0 1-2 10-12 11-15 12-14 13-12 13-13 14-8 14-9 15-18 17-20 18-21 2-1 21-23 22-24 23-25 24-26 25-28 25-29 26-27 27-30 28-31 29-34 30-35 31-36 32-37 32-38 33-39 33-40 34-41 35-39 36-42 5-3 6-8 6-9 8-10
249	0-0 1-3 10-12 11-15 13-15 15-14 15-15 17-17 18-18 19-16 2-5 20-19 3-15 4-6 5-4 6-9 7-8 9-10
250	0-0 1-2 10-7 11-8 12-10 13-10 13-9 14-10 15-11 2-3 20-12 21-13 22-13 24-15 25-16 26-18 28-19 3-4 4-5 5-1 7-6
251	0-8 1-6 1-9 10-10 11-11 12-12 13-13 14-14 15-15 16-15 17-16 18-17 19-2 19-9 2-0 20-2 21-18 3-1 4-1 7-3 8-4
252	0-2 1-3 10-12 11-13 12-14 16-19 17-20 18-20 19-24 21-21 23-22 24-22 25-23 28-25 29-26 3-4 30-27 31-28 32-29 33-30 34-32 34-33 35-31 36-34 4-7 5-1 5-5 7-6 8-8 9-10 9-18
253	10-6 11-5 11-7 11-8 14-10 15-9 18-11 18-20 18-21 19-12 21-14 22-13 22-26 23-13 23-15 24-12 25-16 26-18 27-19 28-22 29-23 30-24 31-25 32-27 33-11 33-26 34-29 35-31 36-32 36-33 37-35 38-36 39-38 4-5 40-39 41-40 42-41 43-42 5-3 7-4 8-0 8-1
254	0-0 0-10 0-8 1-7 10-2 12-5 17-11 19-12 2-8 20-13 21-15 23-16 24-18 25-19 26-20 27-20 28-17 29-21 3-9 30-22 31-23 33-28 34-29 35-30 37-31 38-33 39-26 4-10 40-27 41-25 44-34 5-7 6-1 7-3 8-2
255	0-0 1-9 10-11 11-10 11-9 12-12 13-12 15-14 16-16 17-14 2-3 20-18 22-17 22-18 23-19 23-20 24-17 24-18 25-22 26-21 27-23 28-24 29-25 3-9 31-25 32-26 32-27 33-28 34-28 34-29 35-30 36-28 42-31 5-1 6-5 7-2 7-4 9-7
256	0-0 1-1 11-11 13-12 13-14 14-14 14-16 15-18 15-20 16-19 17-22 18-21 19-24 2-2 2-3 20-25 21-26 22-27 24-28 25-30 25-32 26-33 27-30 28-34 29-37 3-2 3-3 31-35 31-36 32-38 33-39 34-41 35-42 36-44 38-43 4-2 4-3 40-45 41-46 42-47 43-49 45-50 46-52 46-58 47-53 48-54 49-54 5-5 5-6 50-51 51-56 52-57 53-55 6-6 7-7 9-10
257	0-1 0-2 0-3 1-0 11-18 13-16 14-16 15-20 16-21 17-21 19-23 19-25 2-4 21-28 23-26 24-30 25-29 26-31 3-5 4-6 5-8 7-7 8-15 9-19
258	1-0 12-12 12-8 13-13 15-14 15-16 16-18 17-16 18-19 18-20 19-20 2-4 20-21 20-22 22-24 24-25 25-23 26-26 27-27 30-28 33-31 33-32 34-30 34-33 36-34 4-2 6-5 7-6 8-0 8-7
259	0-0 1-0 10-6 12-7 13-11 15-11 16-11 17-10 18-8 20-12 21-13 22-14 23-15 24-19 25-17 25-19 26-16 27-20 28-25 29-22 29-23 3-1 30-21 31-26 4-3 4-4 5-5 8-2 9-5
260	0-0 1-1 11-6 17-8 18-8 19-3 2-2 20-10 20-11 20-12 22-14 23-13 26-15 28-17 28-19 29-20 3-3 30-16 31-21 32-23 33-23 34-22 36-27 36-28 38-25 40-26 41-26 42-29 43-29 44-30 45-24 46-32 46-33 47-34 48-33 49-36 5-4 51-37 52-39 6-5 8-1 9-1
261	1-3 2-4 3-2 4-0 6-5
262	0-0 10-12 11-13 11-14 12-11 13-15 16-23 16-27 16-28 17-22 17-23 17-24 18-25 19-27 19-28 20-26 22-18 23-19 24-20 25-21 26-16 27-29 28-32 29-33 3-3 3-4 30-30 31-31 32-31 33-35 34-34 35-34 36-36 4-2 4-3 5-5 6-9 7-8 8-10 8-7 9-11
263	0-0 3-1 4-1 4-4 5-2 7-5
264	0-0 10-5 11-6 11-7 14-10 16-11 16-13 17-14 19-15 20-12 21-20 22-17 23-21 24-22 25-24 26-23 27-25 28-26 29-27 3-2 30-28 33-30 34-29 35-31 35-32 36-32 37-29 38-33 39-33 4-4 5-3 6-3 7-3 9-3 9-7
265	0-0 1-1 10-12 10-13 11-11 12-14 2-2 4-4 5-5 6-6 7-7 8-10 8-8 8-9 9-10 9-8
266	0-0 1-1 10-8 11-10 12-9 13-11 14-12 15-13 16-14 17-15 18-16 2-1 3-1 4-2 5-3 5-4 6-5 7-5 7-6 9-7
267	0-6 1-6 10-1 13-3 15-0 17-13 2-8 3-4 4-9 5-10 6-12 8-4
268	0-0 0-1 14-9 16-13 17-14 18-17 18-18 19-18 2-3 20-15 20-16 20-19 22-20 23-22 24-21 25-23 4-2 5-4 6-5 8-12 9-7
269	0-0 1-1 10-13 11-16 12-18 13-14 13-15 14-19 2-3 3-4 4-7 6-5 7-8 8-11 9-12
270	0-0 10-12 11-13 12-16 12-17 12-20 13-21 14-22 15-23 16-25 17-22 17-26 18-18 18-19 19-27 2-2 3-4 3-5 5-4 5-5 6-7 8-10 9-9
271	0-0 1-0 1-1 11-11 2-6 3-3 3-5 4-4 5-2 7-7 7-9 8-8
272	0-0 11-1 13-6 14-10 15-8 16-7 17-11 19-12 20-12 21-14 22-15 22-16 23-17 23-18 25-19 26-18 28-22 29-20 30-23 6-3 7-2 8-5
273	0-0 1-1 10-9 11-12 12-11 13-10 16-15 18-16 19-17 19-18 20-19 21-21 22-20 23-22 24-23 25-25 25-26 26-26 27-26 29-24 3-3 30-29 31-30 32-27 34-33 4-2 5-5 6-6 7-4 8-7 9-8
274	0-0 0-1 0-2 1-4 11-15 11-17 13-18 14-19 15-20 16-23 17-24 18-26 19-25 2-6 20-27 21-28 23-29 25-30 25-31 26-32 27-33 29-34 3-8 30-35 31-37 33-38 34-40 35-37 35-39 35-40 37-43 38-45 39-46 4-5 41-48 42-41 43-49 45-50 47-51 47-52 48-54 48-55 49-56 5-9 50-56 51-57 51-58 52-59 55-65 56-64 57-66 58-67 6-10 6-11 6-12 7-17 8-16 9-15 9-17
275	0-3 0-4 1-5 2-6 3-7 3-8 4-7 4-8 6-9 7-10 7-11 7-12 7-13
276	0-0 0-1 0-2 1-4 10-12 11-14 12-15 13-16 14-16 15-16 16-17 17-18 2-5 24-20 25-20 26-21 27-22 30-23 32-25 33-24 34-26 35-27 36-2 36-28 36-29 36-30 37-32 38-33 39-34 4-8 4-9 40-35 41-34 41-36 42-38 44-39 45-41 47-42 5-7 50-43 50-47 51-46 52-49 53-48 54-47 57-52 59-53 6-8 7-10 8-11 9-13
277	0-0 1-1 10-8 11-10 11-9 12-12 13-4 14-13 15-14 15-15 15-16 15-17 16-18 17-20 18-21 19-22 2-2 24-24 25-25 26-24 27-26 27-27 29-26 3-1 3-2 3-4 30-28 31-32 31-33 32-30 34-34 35-35 36-37 38-36 4-3 40-39 42-40 43-41 44-42 44-45 6-3 7-5 8-6 9-7
278	0-0 1-1 10-7 11-10 12-11 14-11 15-12 16-13 17-15 2-2 2-3 24-17 28-19 29-19 30-20 33-24 34-22 35-26 36-27 5-6 6-5 9-9
279	0-0 0-2 1-4 10-15 11-14 11-8 12-12 13-16 14-17 16-18 17-19 18-20 19-22 20-23 21-24 22-25 23-24 23-27 24-21 25-28 3-6 4-10 4-8 5-9 6-11 8-13
280	0-0 10-7 11-6 11-9 13-10 14-11 15-16 16-17 17-15 18-15 19-18 20-21 21-19 22-22 24-23 3-2 4-1 8-4 9-5
281	0-0 1-1 10-3 10-5 12-5 14-21 15-6 16-6 2-1 2-2 24-22 27-8 28-8 29-11 29-12 3-2 30-9 32-13 33-19 35-18 36-13 39-15 4-2 40-14 41-16 43-17 45-22 46-23 47-24 48-30 49-31 5-4 50-32 51-27 51-28 52-24 53-25 55-35 6-3 9-7
282	0-0 0-1 0-2 1-6 11-18 13-19 14-20 15-21 16-22 17-23 18-25 19-26 2-5 20-26 21-27 3-7 4-1 4-10 4-2 4-8 4-9 5-1 5-10 5-11 5-12 5-13 5-14 5-15 6-16 9-17 9-18
283	0-1 10-10 10-15 10-8 11-7 12-11 13-11 14-14 15-13 16-11 17-17 18-12 18-16 19-18 2-0 2-2 20-19 21-20 23-22 25-23 3-3 4-4 6-5 8-6 9-9
284	0-0 1-1 10-16 11-15 12-18 13-19 14-20 15-24 15-25 16-22 17-21 18-26 2-2 3-3 4-6 5-10 5-5 6-11 7-11 8-12 8-7 9-17
285	1-0 10-8 11-7 14-10 15-11 15-15 16-12 17-13 19-14 20-16 20-17 21-16 21-17 22-18 23-19 24-20 25-21 25-22 26-23 27-27 28-26 29-24 29-25 3-3 32-28 33-29 34-28 35-28 36-27 36-28 37-31 39-30 4-3 41-33 42-33 43-34 46-36 47-37 5-2 6-4 7-6 8-5 9-9
286	0-0 1-5 11-11 12-12 15-13 16-14 17-17 18-16 18-18 19-15 2-6 20-19 21-20 23-22 24-21 26-23 27-24 3-7 34-25 34-26 34-27 35-2 35-27 36-29 37-29 38-30 38-31 38-32 39-33 39-35 4-7 40-35 41-36 43-37 44-41 46-38 47-43 48-41 48-42 49-39 51-46 52-47 53-45 55-49 55-50 56-48 56-49 57-51 6-8 7-8 8-9 9-10
287	0-0 0-1 0-2 0-3 1-5 10-14 10-15 11-13 12-16 13-19 14-18 16-17 18-20 2-4 3-6 4-7 5-11 5-12 6-9
288	0-0 1-1 11-14 12-16 13-18 15-19 16-20 17-21 18-23 19-24 2-2 21-26 21-28 22-27 23-26 23-28 25-29 26-30 27-31 28-32 3-3 3-4 3-5 30-34 30-36 30-37 31-39 32-40 33-43 34-42 35-42 36-41 38-45 38-46 39-46 4-4 40-47 7-8 7-9 8-6 9-12 9-13
289	0-1 1-2 1-3 10-10 11-11 12-11 15-13 15-15 16-14 17-16 19-17 2-0 2-2 21-19 23-20 3-4 4-6 5-5 6-7 7-8 8-9 9-10
290	0-0 0-1 0-2 1-4 10-12 10-13 10-14 11-16 12-17 13-18 14-19 15-20 16-21 17-21 18-23 2-5 20-24 21-26 22-27 23-25 24-28 25-29 3-6 5-7 6-7 7-10 8-8 9-11
291	0-0 0-2 0-3 1-4 10-10 11-13 2-5 2-6 4-7 5-8 7-9 8-12 9-11
292	0-0 1-1 2-3 2-4 3-5
293	0-0 13-11 13-12 13-13 13-14 14-17 15-15 16-18 17-19 18-20 19-21 2-1 20-21 21-22 22-23 24-24 24-26 25-27 26-32 27-29 28-28 29-34 3-3 3-4 30-35 31-33 32-25 32-36 34-40 34-41 34-42 34-43 35-44 35-46 36-45 37-46 38-38 4-3 40-47 41-48 41-49 41-50 41-51 5-10 7-5 8-9 9-6
294	12-10 14-9 15-9 16-11 17-13 18-14 2-4 2-6 3-1 4-8 5-2 7-0
295	0-0 1-2 11-5 12-8 13-9 15-13 16-11 17-12 18-14 19-15 2-2 20-15 21-17 22-16 23-19 24-21 25-21 26-22 27-23 27-24 28-25 29-20 30-26 31-27 32-28 33-28 35-29 36-29 36-30 36-31 36-32 38-34 38-35 39-33 4-3 40-36 9-7
296	0-0 1-1 10-10 11-11 12-12 13-13 14-15 15-14 16-13 17-16 18-17 19-18 2-2 20-18 22-22 23-21 24-20 27-24 29-27 3-3 30-31 31-31 32-28 33-26 37-36 37-37 38-33 39-35 4-4 42-38 6-7 7-6 8-8 9-9
297	0-0 1-1 10-7 10-8 11-9 12-6 12-7 13-10 14-11 15-18 16-12 16-13 17-18 18-14 19-16 2-2 20-17 22-19 24-20 25-22 26-21 28-23 3-3 4-4 5-5 9-5
298	0-1 1-3 10-9 11-7 13-2 17-11 18-12 19-13 2-0 20-14 21-15 22-19 23-20 25-17 27-23 28-21 28-22 29-25 3-3 30-26 31-24 32-27 4-3 6-4 6-5 7-6 9-10
299	0-0 1-6 10-20 11-22 11-23 12-18 12-21 13-15 13-16 13-17 15-12 16-13 16-14 17-24 18-25 19-26 2-1 2-3 20-27 21-28 22-29 4-9 5-10 5-8 6-5 7-1 7-15 7-2 7-7 8-11 9-19 9-21
300	0-0 1-1 10-18 11-19 12-20 12-21 14-22 14-24 16-23 18-25 20-28 22-27 23-27 23-30 24-26 25-31 27-32 29-34 30-35 31-36 32-37 34-38 4-9 5-11 6-10 6-12 6-13 6-14 7-10 8-16 9-17
301	0-0 1-1 10-10 11-11 11-25 12-15 13-13 13-18 14-17 15-16 17-22 18-21 2-2 21-19 22-23 23-24 25-33 26-30 26-31 27-29 29-28 30-26 31-34 5-5 6-6 7-7 7-8 8-9 9-3
302	0-0 1-3 10-10 10-7 11-6 12-11 2-2 4-1 6-5 7-8 8-10 8-9 9-7
